YEAR,MONTH,DAY,PERIOD,RAIN_PER,DOW,SEARCH_VOL,PAYMENT
2023,4,15,2,15.575221238938052,SAT,33.47163749999999,24.8631768
2023,4,15,3,12.222222222222221,SAT,45.858487499999995,69.78641669999999
2023,4,15,4,16.71641791044776,SAT,21.553612499999996,101.71299599999998
2023,4,15,5,18.356164383561644,SAT,22.4665875,73.7419221
2023,4,15,6,15.862068965517242,SAT,0.0,6.2157942
2023,4,16,1,14.56,SUN,0.0,5.3935992
2023,4,16,2,9.20353982300885,SUN,40.355875,21.5743968
2023,4,16,3,0.0,SUN,55.290375000000004,60.555409199999986
2023,4,16,4,0.0,SUN,25.986625,88.25889599999998
2023,4,16,5,0.0,SUN,27.087375,63.98769959999999
2023,4,16,6,0.0,SUN,0.0,5.3935992
2023,4,17,1,13.84,MON,0.0,4.0451994000000004
2023,4,17,2,17.964601769911503,MON,32.2847,16.180797600000002
2023,4,17,3,20.0,MON,44.23230000000001,45.4165569
2023,4,17,4,20.597014925373134,MON,20.7893,66.19417200000001
2023,4,17,5,27.123287671232877,MON,21.669900000000005,47.99077470000001
2023,4,17,6,42.3448275862069,MON,0.0,3.033899550000001
2023,4,18,1,40.144,TUE,0.0,3.4532190000000007
2023,4,18,2,22.56637168141593,TUE,32.2847,18.417168000000004
2023,4,18,3,13.055555555555555,TUE,44.23230000000001,51.693642000000004
2023,4,18,4,0.5970149253731343,TUE,20.7893,75.34296
2023,4,18,5,0.0,TUE,21.669900000000005,54.62364600000001
2023,4,18,6,0.0,TUE,0.0,4.604292000000001
2023,4,19,1,16.64,WED,0.0,3.913648200000001
2023,4,19,2,9.91150442477876,WED,32.9968625,15.654592800000003
2023,4,19,3,8.88888888888889,WED,45.20801250000001,43.939595700000005
2023,4,19,4,25.82089552238806,WED,21.2478875,64.041516
2023,4,19,5,33.6986301369863,WED,22.147912500000004,34.822574325000005
2023,4,19,6,35.172413793103445,WED,0.0,2.9352361500000006
2023,4,20,1,34.8,THU,0.0,3.1325629500000005
2023,4,20,2,27.345132743362832,THU,32.759475,16.7070024
2023,4,20,3,17.77777777777778,THU,44.88277500000001,46.893518099999994
2023,4,20,4,8.35820895522388,THU,21.095025000000003,68.34682799999999
2023,4,20,5,0.0,THU,21.988575000000004,49.5514503
2023,4,20,6,0.0,THU,0.0,4.1767506
2023,4,21,1,0.0,FRI,0.0,4.5056286
2023,4,21,2,2.1238938053097347,FRI,33.23425,18.0225144
2023,4,21,3,2.7777777777777777,FRI,45.53325000000001,50.58592109999999
2023,4,21,4,2.388059701492537,FRI,21.400750000000002,73.72846799999999
2023,4,21,5,18.63013698630137,FRI,22.307250000000003,53.4531393
2023,4,21,6,20.344827586206897,FRI,0.0,4.5056286
2023,4,22,1,19.36,SAT,0.0,6.2157942
2023,4,22,2,13.274336283185841,SAT,33.47163749999999,24.8631768
2023,4,22,3,7.777777777777778,SAT,45.858487499999995,69.78641669999999
2023,4,22,4,7.7611940298507465,SAT,21.553612499999996,101.71299599999998
2023,4,22,5,3.287671232876712,SAT,22.4665875,73.7419221
2023,4,22,6,6.896551724137931,SAT,0.0,6.2157942
2023,4,23,1,7.84,SUN,0.0,5.3935992
2023,4,23,2,11.858407079646017,SUN,40.355875,21.5743968
2023,4,23,3,13.333333333333334,SUN,55.290375000000004,60.555409199999986
2023,4,23,4,11.940298507462687,SUN,25.986625,88.25889599999998
2023,4,23,5,13.972602739726028,SUN,27.087375,63.98769959999999
2023,4,23,6,8.96551724137931,SUN,0.0,5.3935992
2023,4,24,1,7.84,MON,0.0,4.0451994000000004
2023,4,24,2,15.752212389380531,MON,32.2847,16.180797600000002
2023,4,24,3,18.055555555555557,MON,44.23230000000001,45.4165569
2023,4,24,4,17.01492537313433,MON,20.7893,66.19417200000001
2023,4,24,5,30.0,MON,21.669900000000005,47.99077470000001
2023,4,24,6,38.275862068965516,MON,0.0,3.033899550000001
2023,4,25,1,38.16,TUE,0.0,3.4532190000000007
2023,4,25,2,33.53982300884956,TUE,32.2847,13.812876000000003
2023,4,25,3,28.333333333333332,TUE,44.23230000000001,51.693642000000004
2023,4,25,4,21.492537313432837,TUE,20.7893,75.34296
2023,4,25,5,30.0,TUE,21.669900000000005,54.62364600000001
2023,4,25,6,33.793103448275865,TUE,0.0,3.4532190000000007
2023,4,26,1,27.68,WED,0.0,3.913648200000001
2023,4,26,2,13.628318584070797,WED,32.9968625,15.654592800000003
2023,4,26,3,0.0,WED,45.20801250000001,43.939595700000005
2023,4,26,4,0.0,WED,21.2478875,64.041516
2023,4,26,5,0.0,WED,22.147912500000004,46.43009910000001
2023,4,26,6,0.0,WED,0.0,3.913648200000001
2023,4,27,1,0.0,THU,0.0,4.1767506
2023,4,27,2,0.0,THU,32.759475,16.7070024
2023,4,27,3,0.0,THU,44.88277500000001,46.893518099999994
2023,4,27,4,0.0,THU,21.095025000000003,68.34682799999999
2023,4,27,5,0.0,THU,21.988575000000004,49.5514503
2023,4,27,6,0.0,THU,0.0,4.1767506
2023,4,28,1,3.84,FRI,0.0,4.5056286
2023,4,28,2,20.79646017699115,FRI,33.23425,18.0225144
2023,4,28,3,30.0,FRI,45.53325000000001,50.58592109999999
2023,4,28,4,37.61194029850746,FRI,21.400750000000002,55.296350999999994
2023,4,28,5,60.0,FRI,22.307250000000003,33.4082120625
2023,4,28,6,60.0,FRI,0.0,2.816017875
2023,4,29,1,60.0,SAT,0.0,3.8848713750000003
2023,4,29,2,32.30088495575221,SAT,33.47163749999999,18.6473826
2023,4,29,3,25.555555555555557,SAT,45.858487499999995,69.78641669999999
2023,4,29,4,26.71641791044776,SAT,21.553612499999996,101.71299599999998
2023,4,29,5,7.671232876712328,SAT,22.4665875,73.7419221
2023,4,29,6,0.0,SAT,0.0,6.2157942
2023,4,30,1,8.48,SUN,0.0,5.3935992
2023,4,30,2,19.02654867256637,SUN,40.355875,21.5743968
2023,4,30,3,10.555555555555555,SUN,55.290375000000004,60.555409199999986
2023,4,30,4,3.582089552238806,SUN,25.986625,88.25889599999998
2023,4,30,5,0.0,SUN,27.087375,63.98769959999999
2023,4,30,6,2.0689655172413794,SUN,0.0,5.3935992
2023,5,1,1,8.64,MON,0.0,4.033022400000001
2023,5,1,2,0.7079646017699115,MON,28.502778,16.132089600000004
2023,5,1,3,0.0,MON,39.050802000000004,45.27984240000001
2023,5,1,4,0.0,MON,18.353982,65.994912
2023,5,1,5,0.0,MON,19.131426,47.84631120000001
2023,5,1,6,0.0,MON,0.0,4.033022400000001
2023,5,2,1,3.2,TUE,0.0,4.590432000000001
2023,5,2,2,22.831858407079647,TUE,28.502778,18.361728000000003
2023,5,2,3,20.0,TUE,39.050802000000004,51.53803200000001
2023,5,2,4,22.686567164179106,TUE,18.353982,75.11616000000001
2023,5,2,5,23.013698630136986,TUE,19.131426,54.459216000000005
2023,5,2,6,13.793103448275861,TUE,0.0,4.590432000000001
2023,5,3,1,4.48,WED,0.0,3.9018672000000003
2023,5,3,2,4.070796460176991,WED,29.131515750000002,15.607468800000001
2023,5,3,3,5.555555555555555,WED,39.912216750000006,43.8073272
2023,5,3,4,12.686567164179104,WED,18.75884925,63.848735999999995
2023,5,3,5,7.123287671232877,WED,19.553442750000002,46.290333600000004
2023,5,3,6,4.137931034482759,WED,0.0,3.9018672000000003
2023,5,4,1,22.72,THU,0.0,4.1641776
2023,5,4,2,38.230088495575224,THU,28.9219365,12.492532800000001
2023,5,4,3,51.888888888888886,THU,39.62507850000001,29.220223500000003
2023,5,4,4,53.701492537313435,THU,18.6238935,42.58818
2023,5,4,5,46.38356164383562,THU,19.4127705,37.051716600000006
2023,5,4,6,43.62068965517241,THU,0.0,3.1231332000000003
2023,5,5,1,46.584,FRI,0.0,3.3690491999999996
2023,5,5,2,52.75221238938053,FRI,29.341095,11.230163999999998
2023,5,5,3,44.736111111111114,FRI,40.199355000000004,37.8252342
2023,5,5,4,40.04477611940298,FRI,18.893805,55.12989599999999
2023,5,5,5,26.328767123287673,FRI,19.694115000000004,53.29223279999999
2023,5,5,6,26.896551724137932,FRI,0.0,4.492065599999999
2023,5,6,1,28.32,SAT,0.0,6.1970832
2023,5,6,2,14.070796460176991,SAT,29.550674249999993,24.7883328
2023,5,6,3,9.583333333333334,SAT,40.486493249999995,69.57634319999998
2023,5,6,4,12.985074626865671,SAT,19.028760749999996,101.40681599999998
2023,5,6,5,17.26027397260274,SAT,19.834787249999998,73.5199416
2023,5,6,6,15.862068965517242,SAT,0.0,6.1970832
2023,5,7,1,16.56,SUN,0.0,5.3773632000000005
2023,5,7,2,8.31858407079646,SUN,35.6284725,21.509452800000002
2023,5,7,3,1.6666666666666667,SUN,48.81350250000001,60.373123199999995
2023,5,7,4,0.0,SUN,22.942477500000003,87.99321599999998
2023,5,7,5,0.0,SUN,23.914282500000006,63.795081599999996
2023,5,7,6,0.0,SUN,0.0,5.3773632000000005
2023,5,8,1,0.0,MON,0.0,4.033022400000001
2023,5,8,2,0.0,MON,28.502778,16.132089600000004
2023,5,8,3,2.2222222222222223,MON,39.050802000000004,45.27984240000001
2023,5,8,4,4.776119402985074,MON,18.353982,65.994912
2023,5,8,5,0.0,MON,19.131426,47.84631120000001
2023,5,8,6,0.0,MON,0.0,4.033022400000001
2023,5,9,1,0.0,TUE,0.0,4.590432000000001
2023,5,9,2,1.415929203539823,TUE,28.502778,18.361728000000003
2023,5,9,3,0.0,TUE,39.050802000000004,51.53803200000001
2023,5,9,4,0.0,TUE,18.353982,75.11616000000001
2023,5,9,5,0.0,TUE,19.131426,54.459216000000005
2023,5,9,6,1.3793103448275863,TUE,0.0,4.590432000000001
2023,5,10,1,8.48,WED,0.0,3.9018672000000003
2023,5,10,2,2.6548672566371683,WED,29.131515750000002,15.607468800000001
2023,5,10,3,0.0,WED,39.912216750000006,43.8073272
2023,5,10,4,0.0,WED,18.75884925,63.848735999999995
2023,5,10,5,0.0,WED,19.553442750000002,46.290333600000004
2023,5,10,6,0.0,WED,0.0,3.9018672000000003
2023,5,11,1,2.56,THU,0.0,4.1641776
2023,5,11,2,7.079646017699115,THU,28.9219365,16.6567104
2023,5,11,3,7.777777777777778,THU,39.62507850000001,46.7523576
2023,5,11,4,4.776119402985074,THU,18.6238935,68.141088
2023,5,11,5,12.876712328767123,THU,19.4127705,49.40228880000001
2023,5,11,6,20.0,THU,0.0,4.1641776
2023,5,12,1,20.96,FRI,0.0,4.492065599999999
2023,5,12,2,16.460176991150444,FRI,29.341095,17.968262399999997
2023,5,12,3,3.3333333333333335,FRI,40.199355000000004,50.43364559999999
2023,5,12,4,0.29850746268656714,FRI,18.893805,73.50652799999997
2023,5,12,5,2.191780821917808,FRI,19.694115000000004,53.29223279999999
2023,5,12,6,10.344827586206897,FRI,0.0,4.492065599999999
2023,5,13,1,10.48,SAT,0.0,6.1970832
2023,5,13,2,12.212389380530974,SAT,29.550674249999993,24.7883328
2023,5,13,3,7.777777777777778,SAT,40.486493249999995,69.57634319999998
2023,5,13,4,12.238805970149254,SAT,19.028760749999996,101.40681599999998
2023,5,13,5,13.424657534246576,SAT,19.834787249999998,73.5199416
2023,5,13,6,10.172413793103448,SAT,0.0,6.1970832
2023,5,14,1,17.12,SUN,0.0,5.3773632000000005
2023,5,14,2,7.964601769911504,SUN,35.6284725,21.509452800000002
2023,5,14,3,0.0,SUN,48.81350250000001,60.373123199999995
2023,5,14,4,0.0,SUN,22.942477500000003,87.99321599999998
2023,5,14,5,0.0,SUN,23.914282500000006,63.795081599999996
2023,5,14,6,0.0,SUN,0.0,5.3773632000000005
2023,5,15,1,0.0,MON,0.0,4.033022400000001
2023,5,15,2,0.0,MON,28.502778,16.132089600000004
2023,5,15,3,0.0,MON,39.050802000000004,45.27984240000001
2023,5,15,4,0.0,MON,18.353982,65.994912
2023,5,15,5,0.0,MON,19.131426,47.84631120000001
2023,5,15,6,0.0,MON,0.0,4.033022400000001
2023,5,16,1,0.0,TUE,0.0,4.590432000000001
2023,5,16,2,0.0,TUE,28.502778,18.361728000000003
2023,5,16,3,0.0,TUE,39.050802000000004,51.53803200000001
2023,5,16,4,0.0,TUE,18.353982,75.11616000000001
2023,5,16,5,0.0,TUE,19.131426,54.459216000000005
2023,5,16,6,0.0,TUE,0.0,4.590432000000001
2023,5,17,1,8.32,WED,0.0,3.9018672000000003
2023,5,17,2,5.486725663716814,WED,29.131515750000002,15.607468800000001
2023,5,17,3,18.333333333333332,WED,39.912216750000006,43.8073272
2023,5,17,4,20.895522388059703,WED,18.75884925,63.848735999999995
2023,5,17,5,28.08219178082192,WED,19.553442750000002,46.290333600000004
2023,5,17,6,30.0,WED,0.0,3.9018672000000003
2023,5,18,1,31.2,THU,0.0,3.1231332000000003
2023,5,18,2,30.530973451327434,THU,28.9219365,2.7761184000000005
2023,5,18,3,28.88888888888889,THU,39.62507850000001,46.7523576
2023,5,18,4,27.611940298507463,THU,18.6238935,68.141088
2023,5,18,5,24.931506849315067,THU,19.4127705,49.40228880000001
2023,5,18,6,6.206896551724138,THU,0.0,4.1641776
2023,5,19,1,19.36,FRI,0.0,4.492065599999999
2023,5,19,2,5.663716814159292,FRI,29.341095,17.968262399999997
2023,5,19,3,7.222222222222222,FRI,40.199355000000004,50.43364559999999
2023,5,19,4,4.776119402985074,FRI,18.893805,73.50652799999997
2023,5,19,5,6.8493150684931505,FRI,19.694115000000004,53.29223279999999
2023,5,19,6,15.517241379310345,FRI,0.0,4.492065599999999
2023,5,20,1,14.0,SAT,0.0,6.1970832
2023,5,20,2,6.902654867256637,SAT,29.550674249999993,24.7883328
2023,5,20,3,23.194444444444443,SAT,40.486493249999995,69.57634319999998
2023,5,20,4,29.850746268656717,SAT,19.028760749999996,101.40681599999998
2023,5,20,5,31.643835616438356,SAT,19.834787249999998,55.13995619999999
2023,5,20,6,27.24137931034483,SAT,0.0,6.1970832
2023,5,21,1,2.24,SUN,0.0,5.3773632000000005
2023,5,21,2,4.336283185840708,SUN,35.6284725,21.509452800000002
2023,5,21,3,20.555555555555557,SUN,48.81350250000001,60.373123199999995
2023,5,21,4,23.432835820895523,SUN,22.942477500000003,87.99321599999998
2023,5,21,5,27.80821917808219,SUN,23.914282500000006,63.795081599999996
2023,5,21,6,26.551724137931036,SUN,0.0,5.3773632000000005
2023,5,22,1,19.2,MON,0.0,4.033022400000001
2023,5,22,2,2.6548672566371683,MON,28.502778,16.132089600000004
2023,5,22,3,2.7777777777777777,MON,39.050802000000004,45.27984240000001
2023,5,22,4,1.1940298507462686,MON,18.353982,65.994912
2023,5,22,5,0.0,MON,19.131426,47.84631120000001
2023,5,22,6,1.3793103448275863,MON,0.0,4.033022400000001
2023,5,23,1,2.4,TUE,0.0,4.590432000000001
2023,5,23,2,8.495575221238939,TUE,28.502778,18.361728000000003
2023,5,23,3,0.0,TUE,39.050802000000004,51.53803200000001
2023,5,23,4,0.0,TUE,18.353982,75.11616000000001
2023,5,23,5,0.0,TUE,19.131426,54.459216000000005
2023,5,23,6,0.0,TUE,0.0,4.590432000000001
2023,5,24,1,3.36,WED,0.0,3.9018672000000003
2023,5,24,2,8.053097345132743,WED,29.131515750000002,15.607468800000001
2023,5,24,3,6.666666666666667,WED,39.912216750000006,43.8073272
2023,5,24,4,9.850746268656716,WED,18.75884925,63.848735999999995
2023,5,24,5,8.082191780821917,WED,19.553442750000002,46.290333600000004
2023,5,24,6,0.0,WED,0.0,3.9018672000000003
2023,5,25,1,0.0,THU,0.0,4.1641776
2023,5,25,2,10.79646017699115,THU,28.9219365,16.6567104
2023,5,25,3,17.77777777777778,THU,39.62507850000001,46.7523576
2023,5,25,4,26.119402985074625,THU,18.6238935,68.141088
2023,5,25,5,41.0958904109589,THU,19.4127705,37.051716600000006
2023,5,25,6,44.48275862068966,THU,0.0,3.1231332000000003
2023,5,26,1,40.64,FRI,0.0,3.3690491999999996
2023,5,26,2,36.46017699115044,FRI,29.341095,13.476196799999999
2023,5,26,3,23.333333333333332,FRI,40.199355000000004,50.43364559999999
2023,5,26,4,23.28358208955224,FRI,18.893805,73.50652799999997
2023,5,26,5,25.89041095890411,FRI,19.694115000000004,53.29223279999999
2023,5,26,6,30.0,FRI,0.0,4.492065599999999
2023,5,27,1,34.272,SAT,0.0,4.6478124
2023,5,27,2,38.76106194690266,SAT,29.550674249999993,18.5912496
2023,5,27,3,36.666666666666664,SAT,40.486493249999995,52.1822574
2023,5,27,4,32.23880597014925,SAT,19.028760749999996,76.055112
2023,5,27,5,32.465753424657535,SAT,19.834787249999998,55.13995619999999
2023,5,27,6,39.310344827586206,SAT,0.0,4.6478124
2023,5,28,1,56.712,SUN,0.0,3.3608520000000004
2023,5,28,2,65.05309734513274,SUN,35.6284725,13.443408000000002
2023,5,28,3,60.0,SUN,48.81350250000001,37.733202
2023,5,28,4,60.0,SUN,22.942477500000003,54.99575999999999
2023,5,28,5,60.21917808219178,SUN,23.914282500000006,39.871926
2023,5,28,6,43.10344827586207,SUN,0.0,4.0330224
2023,5,29,1,31.76,MON,0.0,3.024766800000001
2023,5,29,2,25.486725663716815,MON,28.502778,16.132089600000004
2023,5,29,3,7.777777777777778,MON,39.050802000000004,45.27984240000001
2023,5,29,4,7.462686567164179,MON,18.353982,65.994912
2023,5,29,5,6.8493150684931505,MON,19.131426,47.84631120000001
2023,5,29,6,19.655172413793103,MON,0.0,4.033022400000001
2023,5,30,1,23.28,TUE,0.0,4.590432000000001
2023,5,30,2,25.75221238938053,TUE,28.502778,18.361728000000003
2023,5,30,3,26.666666666666668,TUE,39.050802000000004,51.53803200000001
2023,5,30,4,27.611940298507463,TUE,18.353982,75.11616000000001
2023,5,30,5,26.986301369863014,TUE,19.131426,54.459216000000005
2023,5,30,6,17.413793103448278,TUE,0.0,4.590432000000001
2023,5,31,1,4.16,WED,0.0,3.9018672000000003
2023,5,31,2,1.9469026548672566,WED,29.131515750000002,15.607468800000001
2023,5,31,3,1.1111111111111112,WED,39.912216750000006,43.8073272
2023,5,31,4,6.865671641791045,WED,18.75884925,63.848735999999995
2023,5,31,5,23.561643835616437,WED,19.553442750000002,46.290333600000004
2023,5,31,6,25.17241379310345,WED,0.0,3.9018672000000003
2023,6,1,1,22.32,THU,0.0,4.3904916
2023,6,1,2,18.141592920353983,THU,29.109133500000002,17.5619664
2023,6,1,3,22.22222222222222,THU,39.88155150000001,49.293246599999996
2023,6,1,4,28.35820895522388,THU,18.744436500000003,71.844408
2023,6,1,5,25.34246575342466,THU,19.538419500000003,52.087195799999996
2023,6,1,6,21.03448275862069,THU,0.0,4.3904916
2023,6,2,1,23.76,FRI,0.0,4.7361996
2023,6,2,2,6.017699115044247,FRI,29.531005,18.9447984
2023,6,2,3,3.3333333333333335,FRI,40.459545000000006,53.17460459999999
2023,6,2,4,0.0,FRI,19.016095,77.50144799999998
2023,6,2,5,0.0,FRI,19.821585000000002,56.18854979999999
2023,6,2,6,0.0,FRI,0.0,4.7361996
2023,6,3,1,0.0,SAT,0.0,6.5338812
2023,6,3,2,0.0,SAT,29.741940749999994,26.1355248
2023,6,3,3,0.0,SAT,40.748541749999994,73.35766619999998
2023,6,3,4,0.0,SAT,19.151924249999997,106.91805599999996
2023,6,3,5,0.0,SAT,19.963167749999997,77.51559059999998
2023,6,3,6,0.0,SAT,0.0,6.5338812
2023,6,4,1,0.96,SUN,0.0,5.669611199999999
2023,6,4,2,3.0088495575221237,SUN,35.8590775,22.678444799999998
2023,6,4,3,0.0,SUN,49.129447500000005,63.65427119999999
2023,6,4,4,0.0,SUN,23.0909725,92.77545599999999
2023,6,4,5,0.0,SUN,24.069067500000003,67.26220559999999
2023,6,4,6,0.6896551724137931,SUN,0.0,5.669611199999999
2023,6,5,1,8.32,MON,0.0,4.252208400000001
2023,6,5,2,9.823008849557523,MON,28.687262,17.008833600000003
2023,6,5,3,4.444444444444445,MON,39.30355800000001,47.7407034
2023,6,5,4,0.0,MON,18.472778,69.581592
2023,6,5,5,0.0,MON,19.255254000000004,50.44665420000001
2023,6,5,6,5.172413793103448,MON,0.0,4.252208400000001
2023,6,6,1,13.84,TUE,0.0,4.839912
2023,6,6,2,3.185840707964602,TUE,28.687262,19.359648
2023,6,6,3,1.1111111111111112,TUE,39.30355800000001,54.339012000000004
2023,6,6,4,12.08955223880597,TUE,18.472778,79.19856
2023,6,6,5,25.068493150684933,TUE,19.255254000000004,57.418956
2023,6,6,6,25.862068965517242,TUE,0.0,4.839912
2023,6,7,1,22.64,WED,0.0,4.113925200000001
2023,6,7,2,15.929203539823009,WED,29.32006925,16.455700800000002
2023,6,7,3,20.0,WED,40.17054825,46.1881602
2023,6,7,4,6.567164179104478,WED,18.88026575,67.318776
2023,6,7,5,9.58904109589041,WED,19.68000225,48.806112600000006
2023,6,7,6,21.03448275862069,WED,0.0,4.113925200000001
2023,6,8,1,21.68,THU,0.0,4.3904916
2023,6,8,2,19.646017699115045,THU,29.109133500000002,17.5619664
2023,6,8,3,28.88888888888889,THU,39.88155150000001,49.293246599999996
2023,6,8,4,41.64179104477612,THU,18.744436500000003,53.883306
2023,6,8,5,44.57534246575342,THU,19.538419500000003,39.06539685
2023,6,8,6,25.517241379310345,THU,0.0,4.3904916
2023,6,9,1,7.84,FRI,0.0,4.7361996
2023,6,9,2,6.1946902654867255,FRI,29.531005,18.9447984
2023,6,9,3,5.555555555555555,FRI,40.459545000000006,53.17460459999999
2023,6,9,4,12.08955223880597,FRI,19.016095,77.50144799999998
2023,6,9,5,23.561643835616437,FRI,19.821585000000002,56.18854979999999
2023,6,9,6,20.344827586206897,FRI,0.0,4.7361996
2023,6,10,1,33.68,SAT,0.0,4.9004109
2023,6,10,2,37.78761061946903,SAT,29.741940749999994,19.6016436
2023,6,10,3,32.22222222222222,SAT,40.748541749999994,55.018249649999994
2023,6,10,4,50.0,SAT,19.151924249999997,80.18854199999998
2023,6,10,5,50.54794520547945,SAT,19.963167749999997,12.919265099999999
2023,6,10,6,38.275862068965516,SAT,0.0,4.9004109
2023,6,11,1,30.56,SUN,0.0,0.9449352
2023,6,11,2,37.16814159292036,SUN,35.8590775,17.0088336
2023,6,11,3,36.666666666666664,SUN,49.129447500000005,47.740703399999994
2023,6,11,4,23.880597014925375,SUN,23.0909725,92.77545599999999
2023,6,11,5,28.356164383561644,SUN,24.069067500000003,67.26220559999999
2023,6,11,6,30.0,SUN,0.0,5.669611199999999
2023,6,12,1,22.56,MON,0.0,4.252208400000001
